feedback_id,feedback_text,sentiment_label,department,feedback_source,rating_score,intern_experience,program_duration,would_recommend,timestamp
FB_00244,Working here was a truly transformative experience. The flexible work environment allowed me to be productive and balanced. The experience was worth every early morning and late evening.,positive,Finance,intern_survey,9.7,first_internship,2 months,True,2024-02-20 15:57:41
FB_01125,I felt genuinely valued as an intern here. I built a strong professional network during my time here. The impact of this internship on my resume and mindset is immeasurable.,positive,Engineering,online_form,8.9,second_internship,1 month,True,2023-07-29 03:06:39
FB_01340,The internship exceeded all my expectations. I received constructive feedback that helped me improve rapidly. I am a better professional because of what I learned here.,positive,Sales,online_form,9.7,second_internship,2 months,True,2023-11-09 11:44:30
FB_01867,"The internship was challenging in the best possible way. The team culture was welcoming, inclusive, and collaborative. I would accept a full-time offer here without hesitation.",positive,Finance,intern_survey,9.8,second_internship,1 month,True,2023-08-06 19:14:16
FB_03215,My internship here was deeply disappointing. I felt micromanaged to a degree that stifled my creativity and growth. I felt like free labor rather than a developing professional.,negative,Finance,exit_interview,1.8,third_or_more,2 months,False,2023-08-17 09:36:11
FB_03168,The internship started off poorly and never really recovered. My mentor was rarely available and provided no useful guidance. The lack of structure made the entire program feel pointless.,negative,Product,online_form,1.6,first_internship,2 months,False,2024-02-27 21:40:03
FB_01443,My time here was both fulfilling and educational. The company invests heavily in intern development and it shows. Leaving was bittersweet because I truly loved being part of this team.,positive,Research,exit_interview,9.8,third_or_more,6 months,True,2023-02-01 13:36:10
FB_00262,"The internship was challenging in the best possible way. The team culture was welcoming, inclusive, and collaborative. I am proud of everything I accomplished during this program.",positive,Sales,online_form,8.6,third_or_more,2 months,True,2024-10-10 10:12:10
FB_03722,"I would caution other students before applying to this program. Resources and tools were outdated, making it hard to do quality work. I leave without the skills or confidence I was hoping to build.",negative,Data Science,exit_interview,3.7,second_internship,3 months,False,2023-11-12 20:15:00
FB_03255,My internship here was deeply disappointing. There was significant disconnect between what was promised and delivered. I leave without the skills or confidence I was hoping to build.,negative,Marketing,intern_survey,3.2,second_internship,3 months,False,2024-10-02 09:16:08
FB_02243,"Unfortunately, this internship fell far short of expectations. I felt micromanaged to a degree that stifled my creativity and growth. I would have gained more from an online course than from this program.",negative,Design,mid_term_review,1.7,third_or_more,3 months,False,2024-09-17 06:14:57
FB_02689,I would caution other students before applying to this program. I felt excluded from important meetings where my input could have helped. This program failed to deliver on every promise made during recruitment.,negative,Operations,exit_interview,1.0,second_internship,2 months,False,2023-07-30 22:08:25
FB_02655,"I would caution other students before applying to this program. Resources and tools were outdated, making it hard to do quality work. Future interns deserve much better than what I experienced here.",negative,Marketing,online_form,1.9,first_internship,1 month,False,2023-10-30 05:09:08
FB_00835,Every day at this company taught me something new. Regular one-on-ones with my manager kept me on track and motivated. My career trajectory changed positively because of this internship.,positive,Research,online_form,9.0,third_or_more,2 months,True,2024-11-15 05:06:08
FB_03566,"I spent most of my internship doing tasks unrelated to my role. Deadlines kept changing without explanation, causing constant stress. I spent more time navigating dysfunction than actually learning.",negative,Data Science,intern_survey,2.4,first_internship,1 month,False,2024-04-24 09:07:11
FB_03666,The internship did not provide the growth opportunities I needed. There was significant disconnect between what was promised and delivered. Management needs significant training in how to support young talent.,negative,Marketing,exit_interview,1.2,third_or_more,6 months,False,2024-07-15 17:40:04
FB_03001,This experience was more harmful than helpful to my career. My mentor was rarely available and provided no useful guidance. My time here was wasted on tasks that contributed nothing to my growth.,negative,Research,exit_interview,1.7,second_internship,3 months,False,2024-07-18 15:26:52
FB_02803,Expectations were unclear and feedback was almost nonexistent. I felt micromanaged to a degree that stifled my creativity and growth. I expected mentorship and received neglect instead.,negative,Product,intern_survey,3.6,third_or_more,2 months,False,2023-04-22 00:16:03
FB_00341,Working here was a truly transformative experience. My contributions were recognized and celebrated by the entire team. This internship has set a high benchmark for my future roles.,positive,Data Science,exit_interview,8.6,second_internship,1 month,True,2023-01-07 06:17:49
FB_01873,This program gave me exactly the skills I needed. The tools and technologies I used here are cutting-edge. I would accept a full-time offer here without hesitation.,positive,Operations,exit_interview,8.9,first_internship,1 month,True,2024-07-17 16:50:44
FB_00749,I would choose this internship all over again. I was encouraged to take initiative and think creatively. I ended the program feeling energized and excited about my career.,positive,Product,online_form,7.6,third_or_more,3 months,True,2023-06-28 16:41:22
FB_01892,I could not have asked for a better internship. I was treated with respect and my ideas were taken seriously. I built friendships here that I know will last a lifetime.,positive,Engineering,mid_term_review,7.9,first_internship,6 months,True,2024-07-20 16:43:26
FB_00481,I walked away with skills and confidence I lacked before. Regular one-on-ones with my manager kept me on track and motivated. I will always look back on this experience with immense gratitude.,positive,Sales,mid_term_review,9.1,first_internship,6 months,True,2023-10-29 00:32:32
FB_01865,"This internship was an incredible learning experience. I was given ownership of my work, which boosted my confidence enormously. I feel fully prepared to enter the workforce thanks to this experience.",positive,Research,exit_interview,7.7,first_internship,2 months,True,2023-12-29 19:03:21
FB_02219,"I spent most of my internship doing tasks unrelated to my role. Deadlines kept changing without explanation, causing constant stress. I expected mentorship and received neglect instead.",negative,Sales,intern_survey,3.2,second_internship,6 months,False,2024-06-20 03:30:59
FB_02616,My time here was frustrating and largely unproductive. Management seemed unaware of what interns were supposed to be doing. The company clearly does not prioritize intern development.,negative,Data Science,intern_survey,3.9,first_internship,3 months,False,2023-02-22 05:21:48
FB_02269,"The internship started off poorly and never really recovered. Deadlines kept changing without explanation, causing constant stress. I spent more time navigating dysfunction than actually learning.",negative,Product,mid_term_review,3.5,third_or_more,2 months,False,2024-12-07 11:08:24
FB_00784,I felt genuinely valued as an intern here. The culture of continuous learning here is truly inspiring. This was not just an internship — it was a launchpad for my future.,positive,Sales,intern_survey,9.7,second_internship,6 months,True,2023-04-25 21:54:43
FB_03425,The internship started off poorly and never really recovered. Team members were dismissive of my questions and contributions. I ended the internship more confused about my career than before.,negative,Operations,intern_survey,1.8,third_or_more,3 months,False,2024-01-24 11:48:00
FB_03301,My experience here was isolating and professionally unfulfilling. There was significant disconnect between what was promised and delivered. I expected mentorship and received neglect instead.,negative,HR,exit_interview,3.9,third_or_more,3 months,False,2023-08-28 06:16:35
FB_02607,I would caution other students before applying to this program. Management seemed unaware of what interns were supposed to be doing. The experience was so poor it made me reconsider my entire career path.,negative,HR,exit_interview,2.4,first_internship,6 months,False,2023-05-20 22:50:33
FB_03196,The internship was poorly run from the very first day. There was no structured learning plan or development program. This program needs a complete overhaul before it can benefit interns.,negative,Marketing,exit_interview,3.1,second_internship,1 month,False,2023-04-05 09:11:25
FB_03637,"I spent most of my internship doing tasks unrelated to my role. Resources and tools were outdated, making it hard to do quality work. I would not recommend this internship to anyone I know.",negative,Operations,intern_survey,3.4,third_or_more,3 months,False,2023-11-20 13:30:20
FB_02494,The internship started off poorly and never really recovered. Communication within the team was inconsistent and often unclear. Future interns deserve much better than what I experienced here.,negative,Data Science,exit_interview,2.1,first_internship,6 months,False,2023-01-12 23:00:58
FB_01726,I grew so much professionally during this program. I attended meetings that gave me real insight into business strategy. I will always look back on this experience with immense gratitude.,positive,Data Science,intern_survey,7.1,first_internship,2 months,True,2024-05-31 05:48:19
FB_01845,I felt genuinely valued as an intern here. Leadership genuinely cared about my personal and professional development. I am proud of everything I accomplished during this program.,positive,Research,intern_survey,8.9,first_internship,6 months,True,2023-06-19 15:36:15
FB_02621,I spent most of my internship doing tasks unrelated to my role. Management seemed unaware of what interns were supposed to be doing. The internship added little value to my resume or my personal growth.,negative,Data Science,mid_term_review,3.3,first_internship,2 months,False,2024-11-14 06:52:04
FB_02811,"My time here was frustrating and largely unproductive. Resources and tools were outdated, making it hard to do quality work. I would have gained more from an online course than from this program.",negative,Product,online_form,1.9,third_or_more,3 months,False,2023-11-01 00:30:16
FB_01785,I walked away with skills and confidence I lacked before. I was encouraged to take initiative and think creatively. I am a better professional because of what I learned here.,positive,Marketing,exit_interview,9.8,second_internship,3 months,True,2024-05-28 02:46:46
FB_01272,"I walked away with skills and confidence I lacked before. My mentor was incredibly supportive and always available to answer questions. I feel more confident, skilled, and ready for the real world.",positive,Marketing,exit_interview,8.8,second_internship,2 months,True,2024-03-26 17:59:38
FB_03229,The work environment here was toxic and unwelcoming. I felt excluded from important meetings where my input could have helped. I would not recommend this internship to anyone I know.,negative,Product,intern_survey,2.6,third_or_more,6 months,False,2023-01-16 12:52:45
FB_02003,"My experience here was isolating and professionally unfulfilling. I received no feedback until the very end, which was too late. The lack of structure made the entire program feel pointless.",negative,Finance,exit_interview,3.8,first_internship,2 months,False,2024-09-17 13:27:36
FB_01128,I am so grateful for this amazing opportunity. Cross-functional collaboration exposed me to many different roles. The impact of this internship on my resume and mindset is immeasurable.,positive,Product,mid_term_review,7.9,first_internship,1 month,True,2024-06-14 11:19:31
FB_00627,The work I did here was meaningful and impactful. Cross-functional collaboration exposed me to many different roles. The company culture is something I will actively seek in future jobs.,positive,Operations,exit_interview,9.1,third_or_more,1 month,True,2023-10-20 12:27:25
FB_00348,This program gave me exactly the skills I needed. The onboarding process was smooth and well-organized. I am a better professional because of what I learned here.,positive,Research,exit_interview,9.2,second_internship,1 month,True,2024-08-31 19:07:14
FB_03503,"Expectations were unclear and feedback was almost nonexistent. The onboarding was confusing, poorly planned, and overwhelming. The damage to my confidence took months to overcome after this.",negative,Marketing,exit_interview,3.0,second_internship,1 month,False,2023-10-25 16:00:50
FB_02542,I left this internship feeling demotivated and undervalued. I felt micromanaged to a degree that stifled my creativity and growth. The lack of structure made the entire program feel pointless.,negative,Data Science,mid_term_review,1.8,first_internship,1 month,False,2023-11-07 10:22:40
FB_01566,My time here was both fulfilling and educational. I received constructive feedback that helped me improve rapidly. The experience was worth every early morning and late evening.,positive,Sales,mid_term_review,8.2,second_internship,1 month,True,2024-10-18 08:07:06
FB_02099,I would caution other students before applying to this program. I was not given the autonomy to contribute beyond a very narrow scope. My time here was wasted on tasks that contributed nothing to my growth.,negative,Finance,online_form,2.7,third_or_more,1 month,False,2023-09-12 05:48:37
FB_00980,The internship exceeded all my expectations. The company invests heavily in intern development and it shows. I leave with a strong portfolio and even stronger relationships.,positive,Sales,intern_survey,7.4,second_internship,2 months,True,2024-05-05 08:55:46
FB_01424,This internship was an incredible learning experience. Leadership genuinely cared about my personal and professional development. I am a better professional because of what I learned here.,positive,Data Science,mid_term_review,9.7,third_or_more,2 months,True,2024-03-17 04:04:07
FB_03438,"The internship started off poorly and never really recovered. Resources and tools were outdated, making it hard to do quality work. This program failed to deliver on every promise made during recruitment.",negative,Engineering,mid_term_review,1.4,second_internship,6 months,False,2023-02-09 06:35:36
FB_03366,My time here was frustrating and largely unproductive. Management seemed unaware of what interns were supposed to be doing. I expected mentorship and received neglect instead.,negative,Finance,intern_survey,3.7,first_internship,2 months,False,2023-12-11 00:33:02
FB_00912,Every day at this company taught me something new. I had the chance to present my work to senior management. The skills I developed here will benefit me for years to come.,positive,Design,online_form,9.8,second_internship,3 months,True,2023-01-24 02:49:16
FB_02496,I left this internship feeling demotivated and undervalued. Communication within the team was inconsistent and often unclear. My time here was wasted on tasks that contributed nothing to my growth.,negative,Operations,exit_interview,2.1,first_internship,2 months,False,2024-06-07 19:46:55
FB_00633,The internship was challenging in the best possible way. The company invests heavily in intern development and it shows. I built friendships here that I know will last a lifetime.,positive,Finance,exit_interview,10.0,third_or_more,3 months,True,2024-09-22 14:46:47
FB_01750,I had a fantastic experience working here. I was treated with respect and my ideas were taken seriously. This was not just an internship — it was a launchpad for my future.,positive,Finance,mid_term_review,8.3,first_internship,2 months,True,2024-04-25 06:10:09
FB_00446,I had a fantastic experience working here. I built a strong professional network during my time here. Leaving was bittersweet because I truly loved being part of this team.,positive,Design,intern_survey,8.6,second_internship,2 months,True,2023-06-09 14:42:10
FB_00618,The work I did here was meaningful and impactful. I had the chance to present my work to senior management. The skills I developed here will benefit me for years to come.,positive,Engineering,online_form,9.9,third_or_more,1 month,True,2023-06-22 11:58:34
FB_02104,"This was not the positive experience I was promised. The onboarding was confusing, poorly planned, and overwhelming. I sincerely hope improvements are made for future cohorts.",negative,Research,mid_term_review,2.0,third_or_more,1 month,False,2023-10-22 08:45:13
FB_01897,My time here was both fulfilling and educational. I had the chance to present my work to senior management. The skills I developed here will benefit me for years to come.,positive,Marketing,exit_interview,9.1,third_or_more,3 months,True,2024-07-17 21:25:38
FB_02171,The internship was poorly run from the very first day. I was given repetitive busywork instead of meaningful assignments. This experience taught me what to avoid in future workplaces.,negative,Product,intern_survey,1.3,third_or_more,3 months,False,2023-01-01 19:07:13
FB_02595,I felt like a burden rather than a valued team member here. Team members were dismissive of my questions and contributions. My time here was wasted on tasks that contributed nothing to my growth.,negative,HR,exit_interview,1.2,first_internship,2 months,False,2024-05-14 19:03:21
FB_02844,I had little to no support throughout the entire program. I felt micromanaged to a degree that stifled my creativity and growth. I sincerely hope improvements are made for future cohorts.,negative,Research,intern_survey,3.9,first_internship,2 months,False,2024-01-02 05:53:17
FB_02432,"I had very high hopes for this program, but they were not met. The onboarding was confusing, poorly planned, and overwhelming. I sincerely hope improvements are made for future cohorts.",negative,Research,intern_survey,2.1,third_or_more,6 months,False,2023-05-27 00:24:57
FB_03390,The internship started off poorly and never really recovered. I was given repetitive busywork instead of meaningful assignments. The organization was not ready to host interns and it showed.,negative,HR,intern_survey,1.7,first_internship,3 months,False,2024-03-26 14:40:12
FB_03375,My internship here was deeply disappointing. Management seemed unaware of what interns were supposed to be doing. Future interns deserve much better than what I experienced here.,negative,Data Science,mid_term_review,3.4,first_internship,6 months,False,2024-06-14 06:01:21
FB_01466,I could not have asked for a better internship. The culture of continuous learning here is truly inspiring. Leaving was bittersweet because I truly loved being part of this team.,positive,HR,exit_interview,9.9,third_or_more,1 month,True,2024-09-16 05:48:39
FB_01673,I had a fantastic experience working here. The projects I worked on were real and made a tangible difference. The experience was worth every early morning and late evening.,positive,Sales,online_form,8.1,second_internship,6 months,True,2024-03-03 07:06:46
FB_02114,"My internship here was deeply disappointing. The onboarding was confusing, poorly planned, and overwhelming. I leave without the skills or confidence I was hoping to build.",negative,Data Science,mid_term_review,3.1,first_internship,1 month,False,2023-10-17 08:04:33
FB_00116,Every day at this company taught me something new. I was encouraged to take initiative and think creatively. I am proud of everything I accomplished during this program.,positive,Data Science,exit_interview,7.2,second_internship,2 months,True,2024-01-22 13:11:23
FB_01495,The work I did here was meaningful and impactful. My contributions were recognized and celebrated by the entire team. This was not just an internship — it was a launchpad for my future.,positive,Design,mid_term_review,7.7,second_internship,6 months,True,2024-12-26 17:10:23
FB_00354,This was the best internship I have ever had. The diverse team helped me see problems from multiple perspectives. The experience was worth every early morning and late evening.,positive,Design,intern_survey,7.9,second_internship,2 months,True,2023-02-14 23:26:42
FB_01233,I felt genuinely valued as an intern here. The company invests heavily in intern development and it shows. This internship gave me clarity and direction for my future.,positive,Marketing,mid_term_review,8.5,first_internship,6 months,True,2023-08-20 19:23:45
FB_00614,I grew so much professionally during this program. I was encouraged to take initiative and think creatively. This company clearly values its interns and it makes a huge difference.,positive,Marketing,mid_term_review,9.4,first_internship,6 months,True,2024-10-03 08:15:40
FB_03507,"Unfortunately, this internship fell far short of expectations. Resources and tools were outdated, making it hard to do quality work. I leave without the skills or confidence I was hoping to build.",negative,HR,intern_survey,2.5,first_internship,1 month,False,2023-08-31 09:02:32
FB_03791,The internship was poorly run from the very first day. There was significant disconnect between what was promised and delivered. The lack of structure made the entire program feel pointless.,negative,Engineering,intern_survey,1.6,second_internship,2 months,False,2024-08-09 06:25:05
FB_02345,"I struggled throughout this internship due to poor management. The company culture felt rigid, hierarchical, and uninspiring. My time here was wasted on tasks that contributed nothing to my growth.",negative,Sales,intern_survey,1.7,second_internship,6 months,False,2024-09-19 01:57:12
FB_03715,"My experience here was isolating and professionally unfulfilling. The company culture felt rigid, hierarchical, and uninspiring. This program needs a complete overhaul before it can benefit interns.",negative,Marketing,online_form,3.0,first_internship,1 month,False,2024-04-19 00:02:27
FB_02638,"My experience here was isolating and professionally unfulfilling. Deadlines kept changing without explanation, causing constant stress. I sincerely hope improvements are made for future cohorts.",negative,Sales,exit_interview,3.5,third_or_more,2 months,False,2024-08-24 20:01:06
FB_03759,This was not the positive experience I was promised. Team members were dismissive of my questions and contributions. The organization was not ready to host interns and it showed.,negative,Data Science,exit_interview,3.9,second_internship,6 months,False,2024-12-05 13:30:55
FB_00058,I had a fantastic experience working here. I built a strong professional network during my time here. I will always look back on this experience with immense gratitude.,positive,Data Science,online_form,7.2,first_internship,1 month,True,2023-12-21 13:03:54
FB_03098,"I spent most of my internship doing tasks unrelated to my role. Deadlines kept changing without explanation, causing constant stress. This program failed to deliver on every promise made during recruitment.",negative,Engineering,mid_term_review,1.1,first_internship,3 months,False,2023-04-07 22:24:42
FB_03991,I expected structured learning but found disorganized chaos. Communication within the team was inconsistent and often unclear. The lack of structure made the entire program feel pointless.,negative,Product,exit_interview,3.4,second_internship,3 months,False,2024-04-28 11:59:57
FB_02906,I expected structured learning but found disorganized chaos. There was significant disconnect between what was promised and delivered. I would have gained more from an online course than from this program.,negative,Data Science,intern_survey,1.3,second_internship,6 months,False,2024-11-24 11:40:40
FB_03912,I spent most of my internship doing tasks unrelated to my role. I was given repetitive busywork instead of meaningful assignments. The internship added little value to my resume or my personal growth.,negative,Sales,mid_term_review,3.9,second_internship,3 months,False,2023-03-18 04:18:22
FB_01254,This internship was an incredible learning experience. The culture of continuous learning here is truly inspiring. I built friendships here that I know will last a lifetime.,positive,Operations,intern_survey,8.5,first_internship,6 months,True,2023-03-26 23:06:10
FB_03330,This was not the positive experience I was promised. There was significant disconnect between what was promised and delivered. The damage to my confidence took months to overcome after this.,negative,Finance,intern_survey,3.4,third_or_more,2 months,False,2023-09-21 08:24:36
FB_02504,I struggled throughout this internship due to poor management. There was significant disconnect between what was promised and delivered. This experience taught me what to avoid in future workplaces.,negative,Operations,mid_term_review,2.9,third_or_more,2 months,False,2023-03-08 14:34:15
FB_02334,The work environment here was toxic and unwelcoming. Senior staff rarely interacted with interns in any meaningful way. The lack of structure made the entire program feel pointless.,negative,Engineering,online_form,3.6,first_internship,6 months,False,2024-04-18 13:07:09
FB_03528,This experience was more harmful than helpful to my career. There was no structured learning plan or development program. I spent more time navigating dysfunction than actually learning.,negative,Finance,online_form,3.2,first_internship,2 months,False,2024-09-07 18:29:14
FB_03813,"I had very high hopes for this program, but they were not met. I was expected to work overtime without any acknowledgment or compensation. My time here was wasted on tasks that contributed nothing to my growth.",negative,HR,mid_term_review,2.5,second_internship,1 month,False,2024-11-07 09:29:40
FB_01903,"The team made me feel like a full-time employee, not just an intern. I attended meetings that gave me real insight into business strategy. I am a better professional because of what I learned here.",positive,Engineering,exit_interview,9.2,second_internship,2 months,True,2024-03-07 22:16:29
FB_02260,I struggled throughout this internship due to poor management. My suggestions were repeatedly dismissed without consideration. The company clearly does not prioritize intern development.,negative,Data Science,intern_survey,3.1,second_internship,3 months,False,2024-11-10 20:59:59
FB_01899,The work I did here was meaningful and impactful. I built a strong professional network during my time here. This company clearly values its interns and it makes a huge difference.,positive,Marketing,mid_term_review,9.9,second_internship,1 month,True,2023-12-25 19:39:25
FB_00561,I walked away with skills and confidence I lacked before. I built a strong professional network during my time here. This internship gave me clarity and direction for my future.,positive,HR,exit_interview,9.4,third_or_more,2 months,True,2024-01-03 09:07:01
FB_00708,I absolutely loved my time at this company. The culture of continuous learning here is truly inspiring. I encourage everyone to apply — you will not regret it.,positive,Research,mid_term_review,7.2,second_internship,2 months,True,2024-03-20 22:53:03
FB_01648,Every day at this company taught me something new. I attended meetings that gave me real insight into business strategy. I encourage everyone to apply — you will not regret it.,positive,HR,online_form,7.8,second_internship,2 months,True,2024-02-17 02:11:04
FB_00425,I could not have asked for a better internship. I had the chance to present my work to senior management. This company clearly values its interns and it makes a huge difference.,positive,Finance,online_form,8.5,third_or_more,1 month,True,2024-01-04 05:48:44
FB_01094,"Working here was a truly transformative experience. I was given ownership of my work, which boosted my confidence enormously. My career trajectory changed positively because of this internship.",positive,HR,mid_term_review,8.7,third_or_more,2 months,True,2023-11-22 23:31:22
FB_01377,"The internship exceeded all my expectations. The team culture was welcoming, inclusive, and collaborative. The company culture is something I will actively seek in future jobs.",positive,Data Science,exit_interview,9.6,second_internship,2 months,True,2023-03-07 03:48:00
FB_00648,Working here was a truly transformative experience. The flexible work environment allowed me to be productive and balanced. Leaving was bittersweet because I truly loved being part of this team.,positive,Design,mid_term_review,9.3,second_internship,6 months,True,2023-05-10 07:32:06
FB_00073,I grew so much professionally during this program. Regular one-on-ones with my manager kept me on track and motivated. This company clearly values its interns and it makes a huge difference.,positive,Marketing,exit_interview,7.3,second_internship,1 month,True,2024-09-10 10:45:03
FB_02523,"I had very high hopes for this program, but they were not met. The company culture felt rigid, hierarchical, and uninspiring. The lack of structure made the entire program feel pointless.",negative,Sales,intern_survey,2.5,third_or_more,3 months,False,2024-12-03 19:20:15
FB_01887,This program gave me exactly the skills I needed. Cross-functional collaboration exposed me to many different roles. I am proud of everything I accomplished during this program.,positive,Marketing,exit_interview,8.8,third_or_more,6 months,True,2023-08-12 01:29:38
FB_01727,Working here was a truly transformative experience. The tools and technologies I used here are cutting-edge. The company culture is something I will actively seek in future jobs.,positive,Product,mid_term_review,8.4,third_or_more,2 months,True,2024-03-28 03:30:46
FB_01006,I am so grateful for this amazing opportunity. The onboarding process was smooth and well-organized. This internship has set a high benchmark for my future roles.,positive,Design,mid_term_review,7.6,second_internship,1 month,True,2023-12-20 03:32:43
FB_00621,I walked away with skills and confidence I lacked before. The culture of continuous learning here is truly inspiring. I am a better professional because of what I learned here.,positive,HR,exit_interview,7.2,second_internship,3 months,True,2024-06-15 20:26:27
FB_03320,This experience was more harmful than helpful to my career. I was not given the autonomy to contribute beyond a very narrow scope. I would not recommend this internship to anyone I know.,negative,Marketing,mid_term_review,3.6,second_internship,2 months,False,2023-10-19 01:26:07
FB_00288,"The team made me feel like a full-time employee, not just an intern. My contributions were recognized and celebrated by the entire team. My career trajectory changed positively because of this internship.",positive,Engineering,intern_survey,9.1,second_internship,1 month,True,2023-05-20 07:24:36
FB_00554,This experience has shaped my career goals significantly. The company invests heavily in intern development and it shows. This was not just an internship — it was a launchpad for my future.,positive,Product,online_form,9.7,third_or_more,3 months,True,2024-01-17 05:16:29
FB_02382,I spent most of my internship doing tasks unrelated to my role. Communication within the team was inconsistent and often unclear. The internship added little value to my resume or my personal growth.,negative,Engineering,intern_survey,1.6,third_or_more,2 months,False,2023-06-06 05:14:35
FB_01895,I walked away with skills and confidence I lacked before. I attended meetings that gave me real insight into business strategy. I leave with a strong portfolio and even stronger relationships.,positive,Finance,mid_term_review,9.9,third_or_more,2 months,True,2024-03-01 05:43:24
FB_02145,"Unfortunately, this internship fell far short of expectations. There was significant disconnect between what was promised and delivered. I sincerely hope improvements are made for future cohorts.",negative,Engineering,online_form,1.8,third_or_more,2 months,False,2023-06-01 10:49:43
FB_01555,This experience has shaped my career goals significantly. The diverse team helped me see problems from multiple perspectives. This was not just an internship — it was a launchpad for my future.,positive,Research,online_form,8.8,third_or_more,6 months,True,2023-02-02 16:49:25
FB_03546,The internship started off poorly and never really recovered. There was no structured learning plan or development program. I sincerely hope improvements are made for future cohorts.,negative,HR,mid_term_review,3.7,third_or_more,1 month,False,2023-11-18 10:17:47
FB_02258,The internship did not provide the growth opportunities I needed. I was not given the autonomy to contribute beyond a very narrow scope. My time here was wasted on tasks that contributed nothing to my growth.,negative,Marketing,mid_term_review,2.0,first_internship,3 months,False,2024-09-25 12:44:01
FB_02548,"My time here was frustrating and largely unproductive. Resources and tools were outdated, making it hard to do quality work. I leave without the skills or confidence I was hoping to build.",negative,Data Science,exit_interview,3.6,first_internship,6 months,False,2023-02-09 13:55:13
FB_00999,The work I did here was meaningful and impactful. I was encouraged to take initiative and think creatively. The company culture is something I will actively seek in future jobs.,positive,Operations,online_form,8.0,first_internship,3 months,True,2024-10-18 22:53:09
FB_03178,"I had very high hopes for this program, but they were not met. I was expected to work overtime without any acknowledgment or compensation. I expected mentorship and received neglect instead.",negative,Research,exit_interview,1.8,first_internship,3 months,False,2023-02-08 17:49:21
FB_01690,I am so grateful for this amazing opportunity. My contributions were recognized and celebrated by the entire team. The impact of this internship on my resume and mindset is immeasurable.,positive,Sales,mid_term_review,9.4,third_or_more,2 months,True,2023-03-02 07:57:02
FB_03274,"I had very high hopes for this program, but they were not met. The projects assigned to me had no clear objectives or deadlines. The company clearly does not prioritize intern development.",negative,Sales,intern_survey,3.5,second_internship,2 months,False,2023-07-21 06:16:01
FB_01398,"My time here was both fulfilling and educational. I received constructive feedback that helped me improve rapidly. I feel more confident, skilled, and ready for the real world.",positive,Sales,online_form,8.5,second_internship,1 month,True,2024-03-09 08:06:16
FB_01578,The internship exceeded all my expectations. The culture of continuous learning here is truly inspiring. This internship has set a high benchmark for my future roles.,positive,Sales,online_form,9.2,third_or_more,2 months,True,2023-07-13 05:57:33
FB_01621,I highly recommend this internship program to any student. The company invests heavily in intern development and it shows. Leaving was bittersweet because I truly loved being part of this team.,positive,Sales,online_form,8.1,second_internship,2 months,True,2023-11-02 02:52:25
FB_03654,I expected structured learning but found disorganized chaos. I felt micromanaged to a degree that stifled my creativity and growth. My time here was wasted on tasks that contributed nothing to my growth.,negative,Finance,mid_term_review,3.5,first_internship,3 months,False,2023-04-28 13:19:47
FB_03726,This was not the positive experience I was promised. My mentor was rarely available and provided no useful guidance. This program needs a complete overhaul before it can benefit interns.,negative,Research,intern_survey,3.6,third_or_more,2 months,False,2024-01-26 07:17:37
FB_03978,"This experience was more harmful than helpful to my career. Resources and tools were outdated, making it hard to do quality work. I sincerely hope improvements are made for future cohorts.",negative,Operations,online_form,1.3,second_internship,1 month,False,2024-10-02 10:51:34
FB_02322,"I left this internship feeling demotivated and undervalued. Deadlines kept changing without explanation, causing constant stress. This program failed to deliver on every promise made during recruitment.",negative,Finance,exit_interview,1.8,second_internship,6 months,False,2023-10-29 06:43:28
FB_03590,This experience was more harmful than helpful to my career. I felt excluded from important meetings where my input could have helped. My time here was wasted on tasks that contributed nothing to my growth.,negative,Design,exit_interview,2.3,second_internship,3 months,False,2024-08-18 18:55:42
FB_00441,This internship was an incredible learning experience. I had the chance to present my work to senior management. I will always look back on this experience with immense gratitude.,positive,Product,mid_term_review,7.4,second_internship,3 months,True,2023-05-10 17:28:55
FB_00509,This experience has shaped my career goals significantly. The tools and technologies I used here are cutting-edge. Leaving was bittersweet because I truly loved being part of this team.,positive,Product,mid_term_review,8.5,first_internship,2 months,True,2024-05-16 09:57:14
FB_01101,This was the best internship I have ever had. I received constructive feedback that helped me improve rapidly. This internship gave me clarity and direction for my future.,positive,Research,mid_term_review,7.2,third_or_more,3 months,True,2024-07-03 12:48:03
FB_00590,I absolutely loved my time at this company. The onboarding process was smooth and well-organized. I feel fully prepared to enter the workforce thanks to this experience.,positive,HR,online_form,8.0,first_internship,3 months,True,2024-03-30 03:32:22
FB_01961,I highly recommend this internship program to any student. The tools and technologies I used here are cutting-edge. I will always look back on this experience with immense gratitude.,positive,Design,exit_interview,9.6,third_or_more,2 months,True,2024-11-11 21:48:40
FB_00650,"The work I did here was meaningful and impactful. The team culture was welcoming, inclusive, and collaborative. I am proud of everything I accomplished during this program.",positive,Research,exit_interview,8.2,second_internship,6 months,True,2023-01-20 08:23:43
FB_01547,My time here was both fulfilling and educational. I received constructive feedback that helped me improve rapidly. This internship gave me clarity and direction for my future.,positive,Marketing,exit_interview,7.6,first_internship,3 months,True,2024-08-13 18:19:28
FB_03640,"I felt like a burden rather than a valued team member here. The company culture felt rigid, hierarchical, and uninspiring. This experience taught me what to avoid in future workplaces.",negative,Research,exit_interview,2.5,first_internship,6 months,False,2024-06-17 14:55:57
